id,key,value,type
410472636,location,Queensway,regular
410472636,name,Opposite Holland Hill Lodge,regular
410472636,public_transport,platform,regular
410472636,route_ref,93;105;123;153;186;855;961;961C,regular
410472637,asset_ref,11021,regular
410472637,bus,yes,regular
410472637,highway,bus_stop,regular
410472637,location,Queensway,regular
410472637,name,After Queenstown NPC Headquarters,regular
410472637,public_transport,platform,regular
410472637,route_ref,51;61;93;100;123;147;153;196;198;855;961;961C,regular
410472665,asset_ref,11071,regular
410472665,bus,yes,regular
410472665,highway,bus_stop,regular
410472665,location,Queensway,regular
410472665,name,Blk 97,regular
410472665,public_transport,platform,regular
410472665,route_ref,93;105;123;153;186;855;961;961C,regular
410472666,asset_ref,11069,regular
410472666,bus,yes,regular
410472666,highway,bus_stop,regular
410472666,location,Queensway,regular
410472666,name,Queensway Secondary School,regular
410472666,public_transport,platform,regular
410472666,route_ref,93;105;123;153;186;855;961;961C,regular
410472667,asset_ref,02061,regular
410472667,bus,yes,regular
410472667,highway,bus_stop,regular
410472667,location,Raffles Avenue,regular
410472667,name,The Esplanade,regular
410472667,public_transport,platform,regular
410472667,route_ref,1N;2N;3N;4N;5N;6N;36;36A;36B;56;70M;75;77;97;106;111;133;162M;171;195;700A;857;960;961C;NR1;NR2;NR5;NR6;NR7;NR8,regular
410472752,amenity,bus_station,regular
410472752,asset_ref,02099,regular
410472752,bus,yes,regular
410472752,highway,bus_stop,regular
410472752,location,Raffles Boulevard,regular
410472752,name,Marina Centre Terminal,regular
410472752,public_transport,platform,regular
410472752,route_ref,1N;2N;3N;4N;5N;6N;56;75;77;97;171;195;960;NR2;NR5;NR7;NR8,regular
410472787,asset_ref,02089,regular
410472787,bus,yes,regular
410472787,highway,bus_stop,regular
410472787,location,Raffles Boulevard,regular
410472787,name,Pan Pacific Hotel,regular
410472787,public_transport,platform,regular
410472787,route_ref,36;36A;36B;56;75;77;97;107M;171;195;960;961C,regular
410472787,wheelchair,yes,regular
410472842,asset_ref,50251,regular
410472842,highway,bus_stop,regular
410472842,location,Rangoon Road,regular
410472842,name,Farrer Park Station,regular
410472842,route_ref,131;141,regular
410472880,asset_ref,50261,regular
410472880,highway,bus_stop,regular
410472880,location,Rangoon Road,regular
410472880,name,Kentish Lodge,regular
410472880,route_ref,131;141,regular
410472921,asset_ref,10489,regular
410472921,highway,bus_stop,regular
410472921,location,Redhill Close,regular
410472921,name,Blk 73,regular
410472921,route_ref,63,regular
410472921,shelter,yes,regular
410472921,tactile_paving,no,regular
410473044,asset_ref,90079,regular
410473044,highway,bus_stop,regular
410473044,location,Rhu Cross,regular
410473044,name,Opposite Costa Rhu Condominium,regular
410473044,route_ref,11;158,regular
410473069,asset_ref,13059,regular
410473069,bus,yes,regular
410473069,highway,bus_stop,regular
410473069,location,River Valley Road,regular
410473069,name,Valley Point Condominium,regular
410473069,public_transport,platform,regular
410473069,route_ref,14;32;65;139;970,regular
410473089,asset_ref,04339,regular
410473089,bus,yes,regular
410473089,highway,bus_stop,regular
410473089,location,River Valley Road,regular
410473089,name,Opposite Liang Court,regular
410473089,public_transport,platform,regular
410473089,route_ref,32;54;195,regular
410473118,asset_ref,13089,regular
410473118,bus,yes,regular
410473118,highway,bus_stop,regular
410473118,location,River Valley Road,regular
410473118,name,Opp St. Thomas Walk,regular
410473118,public_transport,platform,regular
410473118,route_ref,32;54;139;195;NR6;NR7,regular
410473323,asset_ref,13091,regular
410473323,bus,yes,regular
410473323,highway,bus_stop,regular
410473323,location,River Valley Road,regular
410473323,name,aft Kim Yam Rd,regular
410473323,public_transport,platform,regular
410473323,route_ref,32;54;139;195,regular
410473352,asset_ref,13081,regular
410473352,bus,yes,regular
410473352,highway,bus_stop,regular
410473352,location,River Valley Road,regular
410473352,name,St. Thomas Walk,regular
410473352,public_transport,platform,regular
410473352,route_ref,32;54;139;195,regular
410473385,asset_ref,04331,regular
410473385,bus,yes,regular
410473385,highway,bus_stop,regular
410473385,location,River Valley Road,regular
410473385,name,Liang Court,regular
410473385,public_transport,platform,regular
410473385,route_ref,1N;2N;3N;4N;5N;6N;32;54;195;NR1;NR2;NR3;NR5;NR6;NR7;NR8,regular
410473420,asset_ref,13063,regular
410473420,bus,yes,regular
410473420,highway,bus_stop,regular
410473420,location,River Valley Road,regular
410473420,name,RV Suites,regular
410473420,public_transport,platform,regular
410473420,route_ref,14;65,regular
410473449,asset_ref,13099,regular
410473449,bus,yes,regular
410473449,highway,bus_stop,regular
410473449,location,River Valley Road,regular
410473449,name,bef Kim Yam Rd,regular
410473449,public_transport,platform,regular
410473449,route_ref,32;54;139;195;NR1;NR2;NR5;NR6;NR7;NR8,regular
410473480,asset_ref,13101,regular
410473480,bus,yes,regular
410473480,highway,bus_stop,regular
410473480,location,River Valley Road,regular
410473480,name,Opposite Mohd Sultan Road,regular
410473480,public_transport,platform,regular
410473480,route_ref,32;54;139;195,regular
410473480,source,Kaart Ground Survey 2017,regular
410473514,asset_ref,13071,regular
410473514,bus,yes,regular
410473514,highway,bus_stop,regular
410473514,location,River Valley Road,regular
410473514,name,Opposite ERC Institute,regular
410473514,public_transport,platform,regular
410473514,route_ref,32;54;139;195,regular
410473553,asset_ref,13109,regular
410473553,bus,yes,regular
410473553,highway,bus_stop,regular
410473553,location,River Valley Road,regular
410473553,name,UE Square,regular
410473553,public_transport,platform,regular
410473553,route_ref,1N;2N;3N;4N;5N;6N;32;54;139;195;NR1;NR2;NR3;NR5;NR6;NR7;NR8,regular
410473580,asset_ref,13079,regular
410473580,bus,yes,regular
410473580,highway,bus_stop,regular
410473580,location,River Valley Road,regular
410473580,name,After ERC Institute,regular
410473580,public_transport,platform,regular
410473580,route_ref,32;54;139;195;NR6;NR7,regular
410473616,asset_ref,13051,regular
410473616,bus,yes,regular
410473616,highway,bus_stop,regular
410473616,location,River Valley Road,regular
410473616,name,Opposite Valley Point Condominium,regular
410473616,public_transport,platform,regular
410473616,route_ref,14;32;65;139;970,regular
410473623,asset_ref,04219,regular
410473623,bus,yes,regular
410473623,highway,bus_stop,regular
410473623,location,River Valley Road,regular
410473623,name,Opposite Clarke Quay,regular
410473623,public_transport,platform,regular
410473623,route_ref,32;54;195,regular
410473630,asset_ref,13062,regular
410473630,bus,yes,regular
410473630,highway,bus_stop,regular
410473630,location,River Valley Road,regular
410473630,name,Stellar RV,regular
410473630,public_transport,platform,regular
410473630,route_ref,32;139;970,regular
410473631,asset_ref,04211,regular
410473631,bus,yes,regular
410473631,highway,bus_stop,regular
410473631,location,River Valley Road,regular
410473631,name,Clarke Quay,regular
410473631,en,Clarke Quay,name
410473631,zh,克拉码头,name
410473631,public_transport,platform,regular
410473631,route_ref,1N;2N;3N;4N;5N;6N;32;54;195;NR1;NR2;NR3;NR5;NR6;NR7;NR8,regular
410473634,asset_ref,67231,regular
410473634,bus,yes,regular
410473634,highway,bus_stop,regular
410473634,location,Rivervale Drive,regular
410473634,name,Rivervale Primary School,regular
410473634,public_transport,platform,regular
410473634,route_ref,86;371,regular
410473638,asset_ref,67159,regular
410473638,bus,yes,regular
410473638,highway,bus_stop,regular
410473638,location,Rivervale Drive,regular
410473638,name,Blk 112,regular
410473638,public_transport,platform,regular
410473638,route_ref,119;136;NR6,regular
410473661,asset_ref,67131,regular
410473661,bus,yes,regular
410473661,highway,bus_stop,regular
410473661,location,Rivervale Drive,regular
410473661,name,Blk 122F,regular
410473661,public_transport,platform,regular
410473661,route_ref,85;86;119;136,regular
410473663,asset_ref,67221,regular
410473663,bus,yes,regular
410473663,highway,bus_stop,regular
410473663,location,Rivervale Drive,regular
410473663,name,Blk 153,regular
410473663,public_transport,platform,regular
410473663,route_ref,86;371,regular
410473664,asset_ref,67139,regular
410473664,bus,yes,regular
410473664,highway,bus_stop,regular
410473664,location,Rivervale Drive,regular
410473664,name,Opposite Blk 121,regular
410473664,public_transport,platform,regular
410473664,route_ref,85;86;119;136;NR6,regular
410473665,asset_ref,67141,regular
410473665,bus,yes,regular
410473665,highway,bus_stop,regular
410473665,location,Rivervale Drive,regular
410473665,name,Blk 119D,regular
410473665,public_transport,platform,regular
410473665,route_ref,85;86;119;136,regular
410473666,asset_ref,67239,regular
410473666,bus,yes,regular
410473666,highway,bus_stop,regular
410473666,location,Rivervale Drive,regular
410473666,name,Opposite Rivervale Primary School,regular
410473666,public_transport,platform,regular
410473666,route_ref,86;371,regular
410473667,asset_ref,67151,regular
410473667,bus,yes,regular
410473667,highway,bus_stop,regular
410473667,location,Rivervale Drive,regular
410473667,name,Blk 117A,regular
410473667,public_transport,platform,regular
410473667,route_ref,119;136,regular
410473668,asset_ref,67229,regular
410473668,bus,yes,regular
410473668,highway,bus_stop,regular
410473668,location,Rivervale Drive,regular
410473668,name,Blk 146A,regular
410473668,public_transport,platform,regular
410473668,route_ref,86,regular
410473674,asset_ref,07531,regular
410473674,bus,yes,regular
410473674,highway,bus_stop,regular
410473674,location,Rochor Canal Road,regular
410473674,name,Rochor Station,regular
410473674,operator,"23, 48, 57, 66, 67, 170, 170A, 851, 960, 980",regular
410473674,public_transport,platform,regular
410473674,route_ref,23;48;57;66;66A;66B;67;170;170A;851;960;980,regular
410473675,asset_ref,01541,regular
410473675,bus,yes,regular
410473675,highway,bus_stop,regular
410473675,location,Rochor Road,regular
410473675,name,After Beach Road,regular
410473675,public_transport,platform,regular
410473675,route_ref,48;57,regular
410473687,asset_ref,44679,regular
410473687,highway,bus_stop,regular
410473687,location,Saujana Road,regular
410473687,name,Opposite Blk 502,regular
410473687,route_ref,920,regular
410473688,asset_ref,44671,regular
410473688,highway,bus_stop,regular
410473688,location,Saujana Road,regular
410473688,name,Between Blks 502/503,regular
410473688,route_ref,920,regular
410473689,asset_ref,44609,regular
410473689,highway,bus_stop,regular
410473689,location,Saujana Road,regular
410473689,name,Blk 408,regular
410473689,route_ref,920,regular
410473689,shelter,yes,regular
410473690,asset_ref,44601,regular
410473690,highway,bus_stop,regular
410473690,location,Saujana Road,regular
410473690,name,Blk 413,regular
410473690,route_ref,920,regular
410473691,asset_ref,18279,regular
410473691,highway,bus_stop,regular
410473691,location,Science Park Drive,regular
410473691,name,Opposite Blk 85,regular
410473691,route_ref,92,regular
410473695,asset_ref,18241,regular
410473695,highway,bus_stop,regular
410473695,location,Science Park Drive,regular
410473695,name,PSB Science Park Annex,regular
410473695,route_ref,92,regular
410473697,asset_ref,18261,regular
410473697,highway,bus_stop,regular
410473697,location,Science Park Drive,regular
410473697,name,Opposite DSO National Laboratories,regular
410473697,route_ref,92,regular
410473701,asset_ref,18249,regular
410473701,highway,bus_stop,regular
410473701,location,Science Park Drive,regular
410473701,name,After The Pasteur,regular
410473701,route_ref,92,regular
410473725,asset_ref,18251,regular
410473725,highway,bus_stop,regular
410473725,location,Science Park Drive,regular
410473725,name,Opposite Reuters,regular
410473725,route_ref,92,regular
410473750,asset_ref,18269,regular
410473750,highway,bus_stop,regular
410473750,location,Science Park Drive,regular
410473750,name,Before Reuters,regular
410473750,route_ref,92,regular
410473779,asset_ref,15181,regular
410473779,highway,bus_stop,regular
410473779,location,Science Park Drive,regular
410473779,name,PSB Singapore,regular
410473779,route_ref,92,regular
410473780,asset_ref,40189,regular
410473780,bus,yes,regular
410473780,highway,bus_stop,regular
410473780,location,Scotts Road,regular
410473780,name,Newton Station,regular
